Area Name,Daily Min Temp,Daily Max Temp,Daily Avg Temp,Total Precipitation,Relative Humidity,Water Bodies,Population Density,Day Length,Urban / Rural Area,Forested Area,Crop Area,Graze Land Area,Habitable
Area 4149,25.93,35.03,30.48,14.07,48.65,0,2796,11.84,0,1,1,0,0
Area 4150,26.7,37.14,31.92,15.66,86.14,0,5896,11.29,1,0,0,0,0
Area 4151,16.77,27.21,21.99,63.94,66.14,0,908,11.19,0,1,0,0,0
Area 4152,15.0,24.97,19.99,87.29,75.78,0,3393,10.17,0,1,0,0,0
Area 4153,25.68,32.03,28.86,40.95,45.51,0,9597,12.74,0,0,0,1,0
Area 4154,20.35,30.31,25.33,16.95,53.45,0,3559,11.05,1,0,0,0,0
Area 4155,18.82,25.51,22.16,75.66,87.93,1,2519,13.84,0,0,1,0,1
Area 4156,15.19,21.45,18.32,83.25,53.31,0,4324,10.84,0,1,1,0,0
Area 4157,23.1,37.43,30.27,88.06,54.83,0,7671,12.12,0,0,0,1,0
Area 4158,27.77,38.82,33.29,60.68,49.88,0,6463,12.94,0,0,0,0,0
Area 4159,29.36,40.96,35.16,86.07,46.45,1,9488,13.48,1,1,1,0,1
Area 4160,23.49,32.5,28.0,1.54,51.66,0,4667,10.63,1,1,0,1,0
Area 4161,22.72,36.81,29.76,10.72,72.12,1,3624,13.94,0,1,1,1,1
Area 4162,16.28,27.66,21.97,9.26,62.77,1,6851,13.63,0,1,0,0,1
Area 4163,23.23,35.92,29.58,71.26,67.69,1,9817,13.85,0,1,0,1,1
Area 4164,20.7,29.39,25.04,6.96,46.12,0,6337,13.41,1,0,0,0,0
Area 4165,24.11,38.71,31.41,49.64,80.11,0,9891,13.51,0,1,1,1,1
Area 4166,20.83,34.04,27.43,47.27,79.2,0,9336,12.4,1,0,0,1,0
Area 4167,18.6,32.14,25.37,31.07,41.08,1,5419,13.38,1,0,1,0,0
Area 4168,16.42,23.15,19.79,87.04,59.18,1,1967,12.14,0,1,1,1,1
Area 4169,19.72,27.43,23.58,17.04,43.44,1,1475,12.15,1,1,0,1,1
Area 4170,16.45,24.31,20.38,35.25,79.61,0,8230,12.25,0,1,1,1,1
Area 4171,17.65,25.36,21.51,77.42,76.86,0,5501,13.99,0,0,1,1,0
Area 4172,29.81,43.36,36.59,3.04,85.1,0,8903,10.42,0,0,0,0,0
Area 4173,21.66,26.98,24.32,67.3,51.82,0,7092,13.22,0,0,1,0,0
Area 4174,22.98,28.74,25.86,81.64,62.81,0,3416,11.09,1,1,0,0,0
Area 4175,28.1,35.84,31.97,93.23,49.22,0,1698,11.44,1,0,1,1,0
Area 4176,29.93,36.93,33.43,87.63,58.56,1,5049,10.32,1,0,1,0,0
Area 4177,23.74,31.06,27.4,31.94,66.11,0,6672,11.41,0,1,1,1,1
Area 4178,27.19,40.17,33.68,58.64,42.67,1,738,13.96,0,0,0,0,1
Area 4179,19.9,30.54,25.22,7.73,75.74,1,4266,11.59,0,0,0,0,1
Area 4180,19.59,24.64,22.12,25.79,67.16,0,745,12.68,1,1,1,0,0
Area 4181,21.04,30.33,25.69,9.42,81.45,0,5984,10.48,0,0,1,0,0
Area 4182,25.09,34.17,29.63,31.52,53.59,0,6768,13.69,0,0,1,0,0
Area 4183,25.23,31.37,28.3,87.52,85.17,0,189,13.31,0,1,1,0,1
Area 4184,19.73,31.49,25.61,34.72,89.93,0,9115,11.55,0,0,1,0,0
Area 4185,17.0,29.02,23.01,56.19,85.96,0,650,11.39,0,1,1,1,1
Area 4186,24.49,36.69,30.59,43.34,78.89,1,8351,11.73,0,1,1,1,1
Area 4187,16.92,29.21,23.07,45.89,80.62,0,5324,11.61,0,1,0,0,0
Area 4188,23.68,28.68,26.18,96.96,68.69,0,5681,11.03,0,1,1,1,1
Area 4189,25.4,39.94,32.67,29.62,49.51,1,4278,13.96,0,0,1,0,1
Area 4190,25.51,38.65,32.08,62.73,73.85,0,9535,13.24,1,0,1,0,0
Area 4191,26.3,40.34,33.32,42.01,75.64,0,3579,11.07,0,0,1,0,0
Area 4192,28.09,33.25,30.67,6.11,89.27,1,9237,13.93,0,0,0,0,1
Area 4193,22.5,36.84,29.67,48.93,67.07,0,9932,10.06,1,0,1,1,0
Area 4194,25.95,39.05,32.5,81.33,53.57,0,6191,11.75,0,0,1,0,0
Area 4195,24.29,37.66,30.97,9.88,74.18,1,2733,12.28,1,1,0,1,1
Area 4196,17.8,23.73,20.77,6.96,88.97,0,6890,10.15,0,0,1,1,0
Area 4197,15.39,27.77,21.58,15.36,48.86,0,3601,10.64,0,1,1,0,0
Area 4198,19.27,33.87,26.57,76.44,56.3,0,989,11.03,0,0,0,0,0
Area 4199,21.65,33.43,27.54,72.4,67.09,0,8865,12.88,1,1,1,0,0
Area 4200,24.26,34.96,29.61,56.5,48.51,1,8804,13.76,0,1,1,0,1
Area 4201,27.75,42.21,34.98,46.82,41.11,1,7346,12.5,0,0,0,0,1
Area 4202,17.94,27.37,22.66,88.83,56.85,0,4260,12.25,0,0,1,0,0
Area 4203,16.88,27.88,22.38,76.67,83.27,1,4151,12.15,0,1,0,1,1
Area 4204,29.45,39.22,34.33,81.19,42.17,1,2330,11.4,0,0,0,1,1
Area 4205,16.62,30.95,23.78,81.33,61.45,0,5285,13.31,0,0,0,0,0
Area 4206,22.18,27.94,25.06,64.27,78.11,0,7475,12.16,1,1,0,1,0
Area 4207,23.78,33.79,28.79,45.8,87.66,0,6297,10.92,0,0,1,0,0
Area 4208,23.12,34.99,29.06,86.47,89.27,0,2383,10.55,1,1,1,1,0
Area 4209,16.29,29.21,22.75,92.6,61.1,0,5084,13.94,0,0,1,0,0
Area 4210,15.86,26.69,21.27,2.38,87.52,0,711,10.07,0,1,0,1,1
Area 4211,16.58,30.67,23.63,5.16,41.77,0,8729,13.73,1,0,1,1,0
Area 4212,23.78,38.2,30.99,95.87,77.3,1,9751,10.87,1,1,0,1,1
Area 4213,23.17,28.81,25.99,27.72,72.14,1,6937,12.63,0,0,1,1,1
Area 4214,18.51,27.53,23.02,87.34,52.48,0,7206,11.21,0,1,0,0,0
Area 4215,24.57,29.8,27.18,38.88,65.37,1,7375,13.44,1,0,0,0,0
Area 4216,27.3,35.6,31.45,11.91,46.48,0,8815,12.17,1,1,1,1,0
Area 4217,15.62,25.99,20.81,8.04,83.58,0,3677,10.56,1,0,0,0,0
Area 4218,22.47,36.58,29.53,15.65,57.89,0,6586,11.08,1,1,1,0,0
Area 4219,25.34,38.81,32.07,24.99,71.3,1,2361,11.28,0,0,0,1,1
Area 4220,18.78,25.06,21.92,48.85,47.94,1,1123,13.54,1,0,0,1,0
Area 4221,19.62,25.55,22.58,70.15,50.31,1,9871,13.07,0,0,0,0,1
Area 4222,24.2,35.1,29.65,98.64,89.6,1,8613,13.32,0,1,1,1,1
Area 4223,28.47,38.79,33.63,44.15,77.65,0,7335,10.21,1,0,1,1,0
Area 4224,27.15,34.81,30.98,51.82,88.1,1,3857,12.32,0,1,0,0,1
Area 4225,23.75,37.74,30.74,52.18,54.79,0,8168,14.0,0,1,1,0,0
Area 4226,25.95,40.23,33.09,53.94,48.23,0,8741,13.14,0,0,1,1,0
Area 4227,20.47,29.5,24.99,51.77,65.15,0,1384,10.48,1,1,0,0,0
Area 4228,24.61,38.52,31.57,0.88,64.73,0,1760,12.72,0,0,0,0,0
Area 4229,21.99,30.83,26.41,0.17,48.75,0,5453,12.98,0,0,1,1,0
Area 4230,17.85,30.22,24.03,9.77,76.66,0,1003,12.06,0,1,1,0,1
Area 4231,25.53,35.29,30.41,10.16,58.09,0,9469,10.32,0,0,0,1,0
Area 4232,23.35,29.57,26.46,70.49,49.32,0,8621,10.14,1,0,1,1,0
Area 4233,20.38,34.66,27.52,20.49,56.6,0,8928,13.75,0,0,1,1,0
Area 4234,28.67,38.21,33.44,89.47,68.18,0,6110,11.03,0,1,0,1,1
Area 4235,15.31,27.66,21.49,92.86,76.32,0,512,11.52,0,0,0,0,0
Area 4236,19.74,28.41,24.07,97.59,64.09,1,6739,13.18,0,0,1,1,1
Area 4237,15.85,21.04,18.45,93.91,66.28,1,3933,12.76,0,0,0,1,1
Area 4238,26.5,32.5,29.5,27.19,46.95,0,2515,13.87,0,0,1,0,0
Area 4239,25.53,35.49,30.51,50.98,85.73,1,2686,10.37,0,0,1,0,1
Area 4240,19.97,31.87,25.92,17.55,86.44,0,5671,12.83,0,1,0,1,1
Area 4241,25.13,33.48,29.31,80.62,74.17,0,9856,10.33,1,0,0,1,0
Area 4242,20.94,32.89,26.92,88.84,40.88,0,8772,10.0,1,1,1,1,0
Area 4243,26.34,38.33,32.34,85.13,66.85,0,6657,10.48,0,0,0,1,0
Area 4244,21.81,33.85,27.83,43.34,71.46,0,6380,12.47,0,0,1,0,0
Area 4245,21.18,31.11,26.15,75.87,89.73,0,2982,12.7,0,0,0,1,0
Area 4246,29.02,43.17,36.1,9.76,89.8,0,2619,11.75,1,0,0,1,0
Area 4247,18.76,28.66,23.71,4.02,82.88,0,4500,10.18,0,0,0,1,0
Area 4248,16.81,26.31,21.56,75.32,43.19,1,8946,12.54,0,1,1,1,1
Area 4249,23.77,30.76,27.27,42.54,87.66,0,280,10.34,1,0,1,1,0
Area 4250,29.54,37.62,33.58,99.55,70.63,1,4225,10.57,0,0,1,1,1
Area 4251,20.67,26.09,23.38,9.73,80.04,0,3119,12.05,0,0,0,1,0
Area 4252,15.93,27.27,21.6,85.56,60.36,1,864,11.36,0,1,1,1,1
Area 4253,20.09,27.57,23.83,48.0,55.98,0,4235,11.86,0,0,1,1,0
Area 4254,22.59,30.63,26.61,82.72,63.16,1,5138,12.54,0,0,1,1,1
Area 4255,17.43,30.14,23.78,81.71,47.34,1,6899,10.64,1,0,0,1,0
Area 4256,24.87,33.14,29.01,91.6,57.85,0,3490,13.57,0,1,1,0,0
Area 4257,29.97,37.39,33.68,29.79,82.88,0,1164,12.24,1,1,0,1,0
Area 4258,21.78,28.47,25.12,94.98,41.9,0,2556,10.09,1,1,1,0,0
Area 4259,20.32,33.07,26.7,15.17,47.54,1,5781,12.51,1,1,1,1,1
Area 4260,21.01,27.31,24.16,8.2,46.26,0,1446,11.85,1,1,1,0,0
Area 4261,16.73,26.26,21.5,43.16,60.15,0,7097,12.81,1,1,1,0,0
Area 4262,28.25,38.32,33.28,82.83,89.85,0,9474,13.14,0,1,1,0,1
Area 4263,21.22,33.1,27.16,47.34,48.67,0,4232,13.76,0,0,1,0,0
Area 4264,20.81,32.14,26.48,82.93,47.27,0,2553,13.99,1,0,0,0,0
Area 4265,24.9,38.0,31.45,72.97,85.75,1,638,12.2,0,1,0,1,1
Area 4266,21.63,27.08,24.35,20.94,84.1,0,2403,12.25,0,0,0,0,0
Area 4267,24.72,32.69,28.71,94.89,41.61,1,6521,10.09,0,1,1,1,1
Area 4268,15.92,23.72,19.82,6.08,77.59,0,348,13.46,1,1,0,0,0
Area 4269,27.21,33.67,30.44,89.83,72.77,0,9332,10.11,1,0,1,1,0
Area 4270,29.11,37.0,33.05,30.44,78.39,0,1491,12.53,0,1,0,1,1
Area 4271,24.73,32.83,28.78,50.01,64.73,1,2272,10.39,0,0,1,0,1
Area 4272,29.32,39.54,34.43,42.24,89.57,0,1435,11.14,0,0,1,0,0
Area 4273,17.27,28.91,23.09,17.18,42.19,0,2359,10.56,1,1,1,1,0
Area 4274,22.16,30.97,26.57,35.81,51.72,0,6715,10.55,0,1,0,1,0
Area 4275,24.03,36.22,30.12,19.29,59.83,0,5634,10.3,0,1,1,1,1
Area 4276,23.73,32.09,27.91,20.39,62.49,1,8791,11.27,0,1,0,1,1
Area 4277,21.02,28.92,24.97,18.71,86.07,0,910,11.69,1,1,0,0,0
Area 4278,20.07,30.48,25.28,48.9,68.0,0,5084,11.86,1,1,0,0,0
Area 4279,16.9,22.14,19.52,79.79,42.26,0,7448,11.76,0,0,1,1,0
Area 4280,20.88,26.67,23.78,56.9,60.39,0,7656,12.09,1,0,1,1,0
Area 4281,17.44,26.62,22.03,89.32,60.82,0,3813,13.44,0,0,0,1,0
Area 4282,26.02,40.44,33.23,63.65,88.27,0,3804,12.53,0,1,1,0,1
Area 4283,18.13,30.35,24.24,68.93,69.96,0,1310,10.07,0,1,0,1,1
Area 4284,15.88,21.76,18.82,66.76,71.78,0,3845,10.69,0,1,0,1,1
Area 4285,23.29,36.75,30.02,44.95,75.66,0,7891,11.4,0,0,0,1,0
Area 4286,23.93,36.25,30.09,68.93,78.5,0,1591,13.8,0,0,1,1,0
Area 4287,28.08,39.19,33.63,6.97,71.75,0,7401,10.31,0,0,0,0,0
Area 4288,23.65,36.86,30.26,85.99,51.86,0,6560,12.84,0,1,0,0,0
Area 4289,20.18,29.22,24.7,77.78,83.7,0,3148,10.13,0,1,0,0,0
Area 4290,27.05,34.26,30.65,24.52,76.61,0,5019,11.45,0,0,0,0,0
Area 4291,23.1,33.22,28.16,76.8,77.09,1,3034,13.08,0,0,0,1,1
Area 4292,16.19,26.68,21.43,1.26,89.83,0,6210,11.38,1,1,0,1,0
Area 4293,23.49,33.87,28.68,21.72,80.13,0,1917,11.72,0,0,0,0,0
Area 4294,28.62,39.27,33.95,6.51,81.46,0,6713,13.62,1,0,1,1,0
Area 4295,20.94,35.43,28.19,78.02,87.57,0,4419,10.26,0,1,0,1,1
Area 4296,19.44,33.47,26.46,75.59,47.56,1,1375,12.11,1,0,0,0,0
Area 4297,17.15,30.91,24.03,81.36,64.89,0,7331,11.46,0,0,0,0,0
Area 4298,17.27,30.29,23.78,0.45,69.03,0,2977,13.86,0,1,0,0,0
Area 4299,21.49,35.93,28.71,50.12,56.46,0,4114,13.17,1,0,0,0,0
Area 4300,23.94,29.92,26.93,70.48,81.97,1,4187,10.49,0,0,0,1,1
Area 4301,16.21,23.86,20.03,15.54,78.12,1,1247,13.71,0,0,0,1,1
Area 4302,29.09,39.04,34.07,64.98,76.04,0,337,10.84,1,0,0,1,0
Area 4303,26.33,39.79,33.06,8.41,89.86,1,2222,10.34,1,1,1,0,1
Area 4304,23.8,33.85,28.83,18.13,52.97,0,7709,12.17,1,1,0,1,0
Area 4305,27.43,39.91,33.67,47.58,76.77,0,4695,12.95,0,0,0,1,0
Area 4306,16.2,22.59,19.4,65.36,67.57,0,9837,12.86,1,1,0,0,0
Area 4307,22.15,29.68,25.91,14.59,55.65,0,4083,12.14,0,0,1,0,0
Area 4308,24.45,36.77,30.61,18.52,48.03,0,8234,11.97,1,1,0,1,0
Area 4309,27.43,34.08,30.75,20.44,84.79,1,5706,13.88,1,1,0,1,1
Area 4310,26.75,35.27,31.01,23.87,69.77,0,9278,13.28,0,0,1,1,0
Area 4311,19.16,26.8,22.98,22.66,81.25,0,1723,12.79,0,0,0,1,0
Area 4312,29.11,37.61,33.36,39.51,67.27,0,7326,10.78,1,1,1,0,0
Area 4313,16.87,28.95,22.91,65.38,51.0,0,822,13.28,1,1,1,1,0
Area 4314,28.13,36.81,32.47,43.8,56.88,0,1195,13.0,1,1,1,1,0
Area 4315,29.56,40.12,34.84,77.6,59.08,0,3927,13.97,1,0,1,1,0
Area 4316,17.66,23.66,20.66,71.93,88.65,0,4385,10.53,0,0,0,0,0
Area 4317,25.83,38.88,32.36,12.65,40.28,0,1095,12.86,0,0,1,1,0
Area 4318,15.6,24.3,19.95,4.88,89.28,0,5781,13.92,1,0,1,0,0
Area 4319,21.08,32.57,26.82,87.79,89.02,0,4761,11.85,0,1,0,1,1
Area 4320,22.74,35.0,28.87,7.98,89.81,0,1092,12.93,1,1,0,1,0
Area 4321,23.71,30.81,27.26,14.83,63.83,0,2883,13.9,1,0,0,1,0
Area 4322,29.04,42.89,35.96,2.21,88.19,0,8447,12.19,1,0,0,1,0
Area 4323,25.08,36.25,30.66,62.83,59.78,0,5782,12.8,0,0,0,0,0
Area 4324,22.22,31.51,26.86,58.24,41.31,0,6061,10.08,0,0,1,1,0
Area 4325,27.15,33.97,30.56,98.69,51.22,1,4868,12.08,0,1,1,0,1
Area 4326,29.26,43.68,36.47,88.69,87.26,1,5860,11.02,0,1,0,0,1
Area 4327,15.33,27.88,21.61,41.08,40.69,1,5304,10.52,1,1,0,0,1
Area 4328,29.74,36.82,33.28,37.16,67.3,0,7652,12.83,0,0,1,1,0
Area 4329,16.29,24.67,20.48,29.69,43.78,0,8346,10.16,1,1,0,1,0
Area 4330,27.22,40.31,33.76,15.24,54.32,0,184,13.62,0,0,0,1,0
Area 4331,19.21,31.16,25.18,13.81,44.4,0,6076,12.07,1,0,0,0,0
Area 4332,16.98,29.64,23.31,13.23,82.98,0,8247,12.59,1,0,0,0,0
Area 4333,21.6,31.01,26.3,11.41,69.55,1,7184,11.01,1,0,1,0,1
Area 4334,24.66,36.82,30.74,24.05,85.11,0,2879,10.73,0,1,1,1,1
Area 4335,20.71,29.58,25.15,30.67,74.42,0,6155,10.98,0,1,1,0,1
Area 4336,15.82,22.93,19.37,96.16,88.55,0,2769,10.93,1,0,1,1,0
Area 4337,23.99,35.32,29.66,57.85,65.49,0,1108,13.46,0,1,0,1,0
Area 4338,28.54,43.3,35.92,98.76,71.94,0,2464,13.15,0,0,1,0,0
Area 4339,20.75,28.85,24.8,37.25,68.82,0,3786,13.41,1,1,0,1,0
Area 4340,18.24,27.85,23.05,45.76,64.21,0,6868,12.94,0,1,0,1,0
Area 4341,21.64,33.38,27.51,32.46,82.3,1,2299,12.57,0,0,0,0,1
Area 4342,15.73,26.14,20.93,18.29,72.23,0,9651,12.11,0,0,1,0,0
Area 4343,27.31,40.74,34.02,14.32,80.07,1,1009,11.06,0,1,1,1,1
Area 4344,27.4,40.01,33.7,94.51,79.32,0,3539,12.82,1,0,0,0,0
Area 4345,23.82,29.4,26.61,98.68,49.55,0,5982,10.55,0,0,0,0,0
Area 4346,20.3,35.28,27.79,4.49,72.51,0,3013,12.04,1,1,1,1,0
Area 4347,27.0,39.52,33.26,15.03,49.98,1,4795,10.78,0,1,1,1,1
Area 4348,23.32,36.96,30.14,42.35,69.17,0,1106,12.02,1,1,1,1,0
Area 4349,27.39,38.9,33.14,18.63,73.87,0,7214,11.18,0,1,0,1,1
Area 4350,24.47,38.03,31.25,36.39,89.86,0,1243,10.21,1,1,0,0,0
Area 4351,26.77,32.89,29.83,12.91,41.53,0,7652,12.01,1,0,0,0,0
Area 4352,23.98,32.46,28.22,45.65,44.56,0,1324,10.73,1,1,0,0,0
Area 4353,21.21,34.98,28.09,27.17,43.85,1,4595,10.64,0,0,0,1,1
Area 4354,29.37,36.39,32.88,35.19,59.92,0,8359,11.54,0,0,0,0,0
Area 4355,23.12,28.9,26.01,9.43,81.08,0,9306,11.45,0,0,1,1,0
Area 4356,24.08,36.96,30.52,42.81,82.2,1,281,13.47,1,0,1,1,1
Area 4357,18.31,31.66,24.98,98.33,76.85,1,6432,12.26,0,0,1,0,1
Area 4358,24.38,31.01,27.7,32.88,84.84,0,5046,13.42,1,0,1,1,0
Area 4359,23.57,37.12,30.35,87.64,56.14,0,7550,10.59,1,1,0,0,0
Area 4360,17.77,29.64,23.71,84.32,44.41,0,3045,11.43,0,0,0,0,0
Area 4361,15.89,26.09,20.99,95.21,42.91,1,8946,12.22,0,0,1,0,1
Area 4362,24.07,37.37,30.72,79.01,82.61,1,3786,10.61,1,0,0,1,1
Area 4363,26.46,35.65,31.05,65.96,76.52,1,2388,10.51,0,1,0,1,1
Area 4364,22.85,29.79,26.32,85.66,74.93,0,2931,12.65,0,1,0,0,0
Area 4365,18.4,26.25,22.33,7.56,56.98,0,9013,12.62,1,0,0,1,0
Area 4366,25.0,35.05,30.02,46.28,59.0,0,3348,10.94,0,1,0,1,0
Area 4367,16.2,26.51,21.36,98.93,87.91,0,9492,10.91,1,1,0,0,0
Area 4368,21.63,34.68,28.16,76.96,43.19,1,8601,12.98,1,0,1,1,1
Area 4369,17.45,30.36,23.91,96.21,78.69,0,1125,10.47,0,1,0,0,0
Area 4370,17.77,28.58,23.17,77.96,55.48,0,4512,13.69,0,1,0,0,0
Area 4371,18.03,30.84,24.44,87.49,41.95,1,6002,13.77,1,0,0,1,0
Area 4372,20.8,27.72,24.26,70.65,77.13,0,9824,13.48,1,0,0,1,0
Area 4373,15.77,21.27,18.52,76.05,56.55,0,3743,10.84,0,1,0,0,0
Area 4374,20.97,34.7,27.84,52.32,76.11,1,8659,10.07,0,0,0,0,1
Area 4375,22.68,28.43,25.55,92.42,75.38,1,4750,13.75,0,0,0,0,1
Area 4376,22.25,29.72,25.98,82.5,66.74,1,1349,11.38,1,0,1,1,1
Area 4377,20.74,32.69,26.72,84.39,78.87,0,3083,11.24,0,0,0,1,0
Area 4378,27.59,36.68,32.13,67.3,69.05,0,4675,11.05,0,1,0,0,0
Area 4379,17.18,30.94,24.06,30.46,54.33,0,7547,10.98,1,0,1,0,0
Area 4380,22.59,30.57,26.58,3.56,76.71,0,9231,12.94,0,0,1,1,0
Area 4381,15.93,21.05,18.49,93.57,69.46,0,4209,13.63,0,1,1,1,1
Area 4382,16.07,24.07,20.07,58.61,40.64,1,4123,13.14,1,1,0,0,1
Area 4383,23.61,34.39,29.0,29.81,85.08,0,8069,12.7,0,1,0,1,1
Area 4384,23.49,32.25,27.87,14.91,67.28,0,689,11.15,1,0,0,1,0
Area 4385,28.17,38.52,33.34,82.95,83.43,1,1882,12.19,0,1,1,1,1
Area 4386,23.37,37.13,30.25,83.65,84.14,1,4668,10.95,0,1,0,1,1
Area 4387,29.4,43.52,36.46,81.45,62.25,0,9499,10.45,0,1,0,1,0
Area 4388,15.73,23.39,19.56,64.51,65.38,1,4512,10.48,1,0,1,1,1
Area 4389,16.47,26.09,21.28,36.6,60.79,1,9138,12.42,0,1,1,0,1
Area 4390,15.66,26.15,20.91,30.41,62.47,1,4780,10.15,0,1,1,0,1
Area 4391,17.78,32.27,25.02,0.86,84.76,1,9090,13.89,0,0,1,1,1
Area 4392,23.12,38.11,30.61,83.36,79.41,1,570,13.98,0,0,1,1,1
Area 4393,24.68,32.04,28.36,8.74,46.33,0,4927,10.6,1,1,0,0,0
Area 4394,15.68,27.95,21.82,63.08,70.52,0,5167,11.71,0,1,0,1,1
Area 4395,29.19,37.97,33.58,50.41,89.8,0,3094,13.07,1,0,0,1,0
Area 4396,27.63,32.71,30.17,52.67,69.78,0,3229,13.82,1,1,0,1,0
Area 4397,19.45,24.54,22.0,92.67,79.29,0,6267,13.57,0,1,0,1,1
Area 4398,16.16,25.76,20.96,3.16,78.45,0,1413,11.02,0,0,0,1,0
Area 4399,17.55,27.43,22.49,77.34,57.52,0,6646,10.34,0,0,0,1,0
Area 4400,16.9,22.13,19.52,5.21,58.59,1,9339,11.15,1,1,1,1,1
Area 4401,16.85,28.72,22.78,3.82,76.2,1,9379,11.75,0,0,1,0,1
Area 4402,22.78,30.72,26.75,42.98,65.0,0,8034,11.44,0,0,1,1,0
Area 4403,18.69,29.29,23.99,6.31,68.53,0,5458,13.1,1,0,0,1,0
Area 4404,20.37,28.38,24.38,78.91,75.65,1,382,11.03,1,1,1,1,1
Area 4405,29.84,36.51,33.18,52.96,78.88,1,7709,13.43,0,0,0,0,1
Area 4406,25.26,34.34,29.8,2.9,53.58,1,1498,10.9,1,0,1,0,0
Area 4407,29.23,36.56,32.9,4.05,47.34,1,2833,11.45,0,0,1,1,1
Area 4408,17.14,27.49,22.31,61.27,54.59,1,4167,11.79,0,0,0,0,1
Area 4409,20.73,27.72,24.23,80.61,65.38,0,2457,11.16,0,0,1,1,0
Area 4410,23.32,33.41,28.36,43.78,57.11,0,3338,13.07,1,0,0,1,0
Area 4411,16.15,22.73,19.44,55.46,68.42,1,8089,11.64,0,0,1,0,1
Area 4412,15.06,26.77,20.92,79.98,42.67,0,7310,13.55,0,0,0,0,0
Area 4413,25.06,37.6,31.33,61.05,65.49,1,887,13.85,0,0,0,0,1
Area 4414,24.63,30.73,27.68,22.48,58.4,0,8334,13.44,0,1,1,0,0
Area 4415,21.16,30.84,26.0,61.31,66.73,1,5884,12.09,0,1,0,0,1
Area 4416,22.34,28.05,25.2,62.83,61.13,0,4743,12.04,0,1,0,1,0
Area 4417,21.23,32.21,26.72,73.41,54.21,0,4421,10.86,0,1,1,0,0
Area 4418,15.36,23.0,19.18,62.09,85.21,0,4828,12.37,0,1,0,0,0
Area 4419,20.03,30.31,25.17,96.92,49.24,1,5740,13.81,0,0,1,0,1
Area 4420,17.66,27.83,22.74,19.73,74.07,0,3510,10.32,0,0,0,0,0
Area 4421,16.48,30.72,23.6,95.11,86.23,1,1458,13.01,0,1,0,0,1
Area 4422,29.35,39.84,34.6,53.83,66.93,1,9496,13.48,0,0,1,1,1
Area 4423,23.99,34.82,29.41,67.2,83.82,1,637,13.95,0,1,0,0,1
Area 4424,25.93,34.95,30.44,9.95,46.24,1,3968,11.34,1,1,0,1,1
Area 4425,19.73,34.22,26.98,38.06,64.69,0,4676,11.42,0,1,0,1,0
Area 4426,20.9,33.67,27.28,76.94,62.85,0,4625,10.92,0,1,1,1,1
Area 4427,18.55,26.41,22.48,70.69,40.41,0,3683,13.16,1,0,1,0,0
Area 4428,16.45,29.9,23.18,4.01,62.16,1,7998,10.56,0,0,0,0,1
Area 4429,17.69,27.01,22.35,54.66,58.45,1,1450,11.07,1,0,1,0,0
Area 4430,26.96,40.25,33.61,8.83,73.49,0,9236,11.18,0,0,1,0,0
Area 4431,25.16,38.39,31.78,99.59,86.92,0,3956,11.5,0,1,1,0,1
Area 4432,23.2,30.09,26.65,89.73,44.29,0,2725,11.69,0,0,1,1,0
Area 4433,22.13,34.14,28.13,2.11,56.37,0,4407,12.24,1,1,0,0,0
Area 4434,28.84,36.74,32.79,85.86,62.2,0,9142,13.79,0,0,1,1,0
Area 4435,16.09,24.07,20.08,91.94,62.76,0,3025,10.99,1,0,1,1,0
Area 4436,19.21,27.17,23.19,35.35,78.74,0,9287,13.12,0,1,0,0,0
Area 4437,20.25,32.5,26.38,71.95,62.17,0,6814,12.71,1,1,1,0,0
Area 4438,26.74,34.03,30.39,44.21,41.36,0,7297,10.46,0,1,1,0,0
Area 4439,29.89,34.9,32.39,65.52,75.51,0,6106,13.24,1,1,1,0,0
Area 4440,18.61,30.76,24.69,34.03,84.24,0,8641,10.36,1,0,0,0,0
Area 4441,28.11,34.83,31.47,32.26,65.7,0,1637,12.96,1,1,0,0,0
Area 4442,27.46,33.5,30.48,42.44,69.06,0,2828,12.86,0,0,1,1,0
Area 4443,18.37,25.75,22.06,14.56,48.15,0,7481,12.76,1,0,1,1,0
Area 4444,20.99,29.79,25.39,83.11,51.03,0,4446,11.11,1,0,1,1,0
Area 4445,21.15,30.9,26.02,34.87,51.76,0,2466,12.29,0,1,0,1,0
Area 4446,29.67,35.12,32.4,40.01,61.54,1,7128,13.05,1,0,0,1,0
Area 4447,17.71,32.42,25.07,89.41,86.41,0,6968,12.55,0,1,1,0,1
Area 4448,26.99,39.15,33.07,49.66,66.09,0,3975,13.22,0,1,1,0,0
Area 4449,20.01,28.24,24.13,54.43,49.6,0,6141,12.75,1,0,1,0,0
Area 4450,25.96,34.15,30.06,95.65,53.3,0,3701,11.1,1,0,1,1,0
Area 4451,21.3,30.79,26.04,88.67,59.2,1,4274,10.61,0,1,0,1,1
Area 4452,23.68,34.94,29.31,16.95,71.16,0,1023,12.53,1,1,0,0,0
Area 4453,27.49,33.95,30.72,47.32,62.0,0,718,13.04,1,0,1,1,0
Area 4454,27.06,33.95,30.51,97.13,59.62,0,4500,10.57,0,1,1,0,0
Area 4455,28.0,41.59,34.79,37.24,68.24,0,6442,10.7,0,1,1,1,1
Area 4456,15.89,23.46,19.68,37.16,52.09,0,3403,10.05,1,0,0,1,0
Area 4457,25.38,34.18,29.78,19.5,43.95,0,9339,12.13,0,1,1,0,0
